time(sec),semimem,bifem,vasmed,vaslat,rf,medgas,latgas,tfl,tibant,peronl,soleus,addmagnus,gmax,gmed, sartorius
5.597500,0.003680,-0.029613,-0.001151,0.020454,-0.015311,0.025722,0.058067,0.012939,0.504557,0.113530,-0.004665,0.091985,0.009445,0.006986,0.000104,
5.598333,-0.002704,-0.047255,0.002053,0.011200,-0.017878,-0.013761,-0.002387,-0.068164,0.507445,0.135854,-0.014418,0.113592,0.011865,-0.005633,0.000277,
5.599167,0.000521,-0.053673,-0.002676,0.006119,-0.007246,-0.036237,-0.010329,-0.005286,-0.326270,0.155653,-0.012809,0.111644,0.017511,-0.015363,-0.000774,
5.600000,-0.002973,-0.038391,0.001902,0.004440,0.003329,-0.062892,-0.015810,0.114477,-0.122804,0.140275,-0.006255,0.071198,0.014019,-0.001910,-0.001523,
5.600833,0.000395,-0.030757,-0.001759,0.002034,0.015545,-0.066421,-0.052566,0.128360,0.624799,0.069882,0.007986,0.006013,0.001231,0.000088,0.001386,
5.601667,0.000403,-0.032193,-0.000231,0.004536,0.014469,-0.064554,-0.125051,0.033989,0.667227,-0.021813,0.001374,-0.025423,0.005692,0.002993,-0.001964,
5.602500,-0.001118,-0.040761,0.000381,-0.005307,0.023926,-0.052767,-0.144642,-0.123840,0.411316,-0.060510,0.009919,0.027460,-0.001901,-0.004029,0.001549,
5.603333,0.001324,-0.035594,-0.000991,-0.004772,0.021963,-0.058443,-0.136845,-0.264138,0.354027,-0.036914,0.020343,0.049235,-0.002634,0.008778,-0.002265,
5.604167,-0.001425,-0.017184,0.001300,-0.010808,0.009364,-0.045655,-0.158900,-0.388132,-0.241236,-0.044730,0.015709,-0.056590,0.000281,-0.008480,0.002615,
5.605000,0.004368,0.001321,-0.001903,-0.009692,0.006137,-0.007781,-0.152517,-0.468790,-0.388549,-0.121204,-0.006271,-0.159438,-0.005520,0.009199,0.000473,
5.605833,-0.001287,0.004792,0.002524,-0.015168,0.005280,-0.032658,-0.093567,-0.362470,-0.074470,-0.143669,-0.017518,-0.187620,-0.001734,-0.003796,0.001226,
5.606667,0.002362,-0.007392,-0.002052,-0.010767,-0.000514,-0.103448,-0.059979,-0.098534,-0.149850,-0.063464,-0.003840,-0.174569,-0.011560,0.007470,0.001823,
5.607500,-0.002079,0.007640,0.001458,-0.005957,-0.017795,-0.129154,-0.080366,0.105083,-0.334277,-0.037308,-0.002311,-0.148370,-0.018826,-0.001407,-0.001094,
5.608333,0.000190,0.005331,-0.001135,-0.002425,-0.022745,-0.024118,-0.067347,0.126296,-0.268172,-0.023856,0.003246,-0.099870,-0.016059,-0.000060,0.001173,
5.609167,-0.001207,0.010256,0.000392,-0.007194,-0.020241,-0.032263,-0.031167,0.081381,0.099807,-0.002819,-0.000745,-0.061879,-0.009364,0.005714,-0.003736,
5.610000,-0.002150,0.009913,0.001003,-0.011265,-0.011799,-0.111250,-0.007674,0.038257,0.359408,-0.003956,-0.000394,-0.013956,-0.013085,-0.003158,-0.001021,
5.610833,-0.000808,0.000353,-0.001437,-0.002588,-0.001386,-0.178601,-0.002936,0.014342,0.309733,-0.033369,0.003692,0.006194,-0.010893,0.007200,-0.003956,
5.611667,-0.002369,-0.000855,0.001768,-0.002524,0.006728,-0.213171,-0.102186,0.053454,0.215125,-0.045586,0.001601,0.083840,-0.004160,-0.009294,0.001345,
5.612500,0.003085,0.007077,-0.002199,0.003881,0.016659,-0.093099,-0.102241,0.139132,0.085271,0.062088,0.010120,0.189336,0.007272,0.009920,0.000843,
5.613333,-0.000923,0.016089,0.002837,0.003658,0.015434,0.128774,-0.025582,0.144737,0.004182,0.154158,0.013996,0.211993,0.002350,-0.003057,0.000795,
5.614167,0.003153,0.013545,-0.002197,0.010086,0.015097,0.245191,-0.003311,0.103522,-0.104474,0.109624,0.023763,0.229846,0.014190,0.006856,0.002880,
5.615000,0.000360,0.013363,0.001466,0.013099,0.012739,0.130232,0.021313,0.087020,-0.275349,0.065364,0.018063,0.220048,0.016555,-0.016034,-0.000226,
5.615833,0.001534,0.002756,-0.001738,0.008887,0.023605,0.102466,0.059412,0.056875,-0.268857,0.058457,0.012007,0.213281,0.008381,0.000141,0.002314,
5.616667,0.001028,0.003728,0.000857,0.007221,0.027384,0.187501,0.069926,0.007815,-0.199230,0.027110,0.002245,0.176267,0.012107,0.005483,-0.002471,
5.617500,-0.001154,0.000746,0.000401,0.001394,0.028789,0.172144,0.059853,0.036463,-0.160519,0.012676,-0.003281,0.098746,0.005004,-0.005349,0.000832,
5.618333,-0.000742,-0.005397,-0.001582,0.003009,0.004608,-0.056088,0.066242,0.031436,-0.145879,-0.003761,-0.006853,0.008121,0.007829,0.009149,-0.003949,
5.619167,-0.004751,-0.006282,0.002845,-0.004405,-0.011610,-0.002985,0.058229,-0.024534,-0.377003,-0.040510,-0.010139,-0.072038,0.001973,-0.005195,-0.001860,
5.620000,-0.001278,-0.009055,-0.001884,-0.002990,-0.019885,0.166181,0.062913,-0.035068,-0.406146,-0.053770,-0.016486,-0.127790,0.001176,0.008841,-0.003884,
5.620833,-0.005888,-0.003012,0.002238,-0.005707,-0.024815,-0.058863,0.049087,0.017755,-0.346757,-0.067184,-0.026796,-0.169164,-0.007833,-0.015732,-0.003766,
5.621667,-0.002403,-0.007514,-0.002491,-0.007209,-0.016654,-0.079984,0.041673,0.138401,-0.272892,-0.049159,-0.024119,-0.175221,-0.006737,0.005162,-0.002570,
5.622500,-0.004250,-0.003317,0.001478,-0.005047,-0.024104,-0.077090,0.178789,0.301715,-0.115163,-0.069719,-0.018815,-0.170802,-0.012166,0.004232,-0.004416,
5.623333,-0.000595,-0.009025,-0.000809,-0.006844,-0.024447,-0.086195,0.302358,0.423930,-0.241337,-0.103519,-0.010409,-0.154355,-0.018927,0.000702,0.001838,
5.624167,0.001393,0.003141,-0.000196,0.002057,-0.026852,-0.082419,0.208960,0.353978,-0.115869,-0.102326,-0.014295,-0.132714,-0.010842,0.003574,-0.000441,
5.625000,0.000950,0.012891,0.000569,-0.005348,-0.020954,-0.067427,-0.024545,0.173176,0.239218,-0.059254,-0.011229,-0.076394,-0.004085,-0.010801,0.005533,
5.625833,0.006775,0.011375,-0.001566,0.003601,-0.017138,-0.059203,-0.124932,-0.018538,1.071810,0.014116,-0.011415,-0.028537,0.000127,0.007623,0.003281,
5.626667,0.003303,0.020713,0.002099,0.003275,-0.010377,-0.047188,-0.095333,-0.219485,1.468875,0.081335,-0.011479,-0.002062,-0.004921,-0.006460,0.006384,
5.627500,0.007931,0.021062,-0.002019,0.004360,-0.002047,-0.041873,-0.071034,-0.371970,0.855179,0.083822,0.001109,0.020481,0.007016,0.007071,0.005991,
5.628333,0.003261,0.020649,0.001493,0.005332,-0.000852,-0.033140,-0.106304,-0.466031,0.367794,0.035476,-0.004612,0.048468,0.009233,-0.003971,0.005457,
5.629167,0.006230,0.005878,-0.002320,0.004668,0.015946,-0.009040,-0.105274,-0.501603,-0.344276,0.035181,0.007381,0.132937,0.009052,-0.004030,0.004934,
5.630000,0.000967,0.009079,0.001650,0.005423,0.024998,-0.000796,-0.063630,-0.449439,-0.224891,0.057609,0.014514,0.133591,0.013028,-0.001956,-0.000310,
5.630833,0.000441,0.005665,-0.000637,0.001492,0.039428,0.030408,-0.027102,-0.346332,0.667872,0.086275,0.021828,0.098128,0.013526,-0.002325,0.002693,
5.631667,0.000835,0.002020,-0.000024,0.004625,0.036807,0.030309,-0.019448,-0.216834,0.318370,0.042129,0.027494,0.069221,0.010083,0.006003,-0.003303,
5.632500,-0.002889,-0.005388,0.001657,-0.002116,0.028277,0.048559,-0.000633,-0.103168,-0.393078,-0.085987,0.035017,0.004253,0.008183,-0.005810,0.000011,
5.633333,-0.000053,-0.013381,-0.001239,0.004155,0.022538,0.056071,0.002096,-0.029980,-0.526940,-0.073338,0.028978,-0.042644,0.010563,0.009236,-0.004763,
5.634167,-0.006527,-0.011149,0.001816,0.002226,0.010895,0.058545,-0.061843,0.039141,-0.335687,0.020231,0.019587,-0.080502,0.000582,-0.006537,-0.004200,
5.635000,-0.002021,-0.012145,-0.002301,0.006590,0.014563,0.038025,-0.080971,0.053797,-0.149429,0.019664,0.023612,-0.094387,-0.001629,0.001194,-0.003338,
5.635833,-0.005151,-0.013644,0.002127,0.003968,-0.003838,0.020494,0.026913,0.100014,-0.271845,0.049581,0.017226,-0.079887,0.002852,-0.002206,-0.004164,
5.636667,-0.001271,-0.016584,-0.001227,-0.000608,-0.003255,0.016059,0.076689,0.181269,-0.891672,0.063547,0.019631,-0.024494,-0.003686,0.002642,-0.000118,
5.637500,-0.002590,-0.010758,0.000912,0.000792,-0.005958,0.011627,0.056134,0.438668,-0.913579,0.042744,0.012031,0.038532,-0.003093,0.000940,-0.004172,
5.638333,-0.002548,-0.008695,-0.000458,-0.006024,-0.014073,0.015154,0.027811,0.651519,-0.443811,0.037778,0.008432,0.060679,-0.004228,-0.002125,0.000305,
5.639167,-0.000384,-0.012239,-0.001371,-0.005803,-0.036745,0.011242,-0.033133,0.566922,-0.106916,0.050885,-0.012406,0.052189,-0.006793,0.005655,-0.003016,
5.640000,-0.002048,-0.012548,0.001531,-0.013654,-0.041916,-0.001020,-0.080739,0.322732,0.126750,0.034255,-0.025491,0.079313,-0.017355,-0.007304,0.001887,
5.640833,0.002988,-0.007341,-0.001824,-0.009132,-0.033080,-0.021633,-0.029967,0.105002,0.356139,-0.015667,-0.034211,0.092798,-0.009216,0.009505,-0.000704,
5.641667,-0.001756,-0.006082,0.002145,-0.018180,-0.034633,-0.029092,-0.039602,-0.068997,0.344383,-0.016372,-0.031576,0.059117,-0.015488,-0.008464,0.001267,
5.642500,0.001573,-0.011364,-0.002584,-0.014556,-0.025193,-0.022040,-0.114764,-0.253121,-0.092109,-0.048306,-0.024632,0.014787,-0.014658,0.004096,-0.000289,
5.643333,-0.001063,-0.000450,0.001995,-0.012755,-0.014199,-0.054667,-0.188845,-0.386044,0.111858,-0.107524,-0.021489,-0.017707,-0.013589,-0.005153,-0.001403,
5.644167,0.001172,0.010186,-0.000904,-0.008966,-0.001018,-0.035296,-0.197522,-0.337479,0.592495,-0.066017,-0.018200,-0.068054,-0.003887,0.002546,0.002199,
5.645000,-0.000420,0.024670,0.001537,0.000624,0.014982,0.031616,-0.062127,-0.187118,0.611550,-0.011216,-0.019967,-0.071181,-0.008281,0.006133,-0.002758,
5.645833,0.000572,0.024702,-0.000142,0.002282,0.026499,0.078285,0.139001,-0.081039,0.185611,0.008828,-0.012460,-0.019992,0.001616,0.001640,0.003564,
5.646667,0.004148,0.015936,-0.000602,0.014011,0.031267,0.016934,0.272582,0.020677,-0.269443,-0.009060,-0.006211,-0.032046,0.010249,0.010427,0.000414,
5.647500,0.001917,0.013492,0.000769,0.019023,0.034950,-0.039563,0.261484,-0.003492,-0.464715,-0.048207,-0.001071,-0.060255,0.006639,-0.007639,0.005494,
5.648333,0.006850,0.002275,-0.001371,0.026929,0.028868,0.037840,0.196571,-0.039174,-0.532948,-0.038671,0.011357,-0.085754,0.015820,0.006491,0.003089,
5.649167,0.001402,-0.010683,0.002134,0.023229,-0.007869,0.054552,0.101552,-0.051193,-0.483028,-0.069343,0.017194,-0.116835,0.011404,-0.008830,0.004034,
5.650000,0.005409,-0.009193,-0.002601,0.020278,-0.014214,0.015108,-0.005824,-0.052593,-0.075320,-0.170967,0.022860,-0.114333,0.008201,0.006361,0.003601,
5.650833,0.000258,0.007826,0.001665,0.016089,-0.011828,-0.013699,-0.042052,-0.039936,0.598031,-0.068490,0.014331,-0.102409,0.012629,-0.012787,-0.000192,
5.651667,0.000598,-0.000047,-0.001699,0.005621,-0.004216,-0.020309,-0.035489,-0.023825,0.851721,0.065606,0.005967,-0.069671,0.015085,0.002082,0.002422,
5.652500,-0.001503,0.007638,0.000583,0.004126,0.004654,-0.044584,-0.038001,0.012148,0.617917,0.073339,-0.006026,-0.050204,0.013438,0.004123,-0.003815,
5.653333,-0.002993,0.000837,0.000269,0.008091,0.016455,-0.036046,0.073555,0.057078,0.543151,0.079782,-0.013845,0.027186,0.001747,0.000657,0.000479,
5.654167,-0.001581,0.000924,-0.000656,-0.003547,0.016072,-0.026765,0.188545,0.199702,0.483660,0.051311,-0.016398,0.118476,0.002906,0.010299,-0.004835,
5.655000,-0.005810,0.003338,0.001013,-0.019195,0.009137,-0.029730,0.095319,0.308273,0.600509,-0.010300,-0.002371,0.196877,-0.012376,-0.007540,-0.002362,
5.655833,-0.002556,-0.004878,-0.002049,-0.020850,0.012265,-0.035801,-0.118253,0.221749,0.232740,-0.084513,0.012087,0.242297,-0.008847,0.005886,-0.005527,
5.656667,-0.007532,-0.008451,0.002061,-0.026825,0.009413,-0.037358,-0.241013,0.152939,-0.223800,-0.059710,0.005636,0.264079,-0.013357,-0.035483,-0.005323,
5.657500,-0.003951,-0.014541,-0.002070,-0.025522,0.008034,-0.020671,-0.275273,0.106375,-0.887499,0.019773,0.005767,0.260259,-0.013238,0.005682,-0.004192,
5.658333,-0.006461,-0.010163,0.002040,-0.022586,0.004591,-0.013966,-0.141868,-0.006017,-1.162024,0.028102,-0.001995,0.181555,-0.015812,0.001666,-0.005639,
5.659167,-0.002394,-0.011939,-0.000870,-0.018624,0.001038,0.014500,-0.018284,-0.100028,-0.997600,0.020090,-0.002067,0.095707,-0.010243,0.002978,-0.001270,
5.660000,-0.000597,-0.006735,0.000950,-0.008749,-0.010896,0.041087,0.021145,-0.135222,-0.685778,0.084255,-0.009840,0.010016,-0.005990,0.004125,-0.002985,
5.660833,0.000305,-0.005679,-0.000128,-0.007754,-0.019952,0.077559,0.044600,-0.138130,-0.362749,0.131940,-0.006684,-0.052658,-0.011140,-0.003131,0.003256,
5.661667,0.003975,-0.002508,-0.000748,-0.000679,-0.028603,0.038940,0.055263,-0.260692,0.225032,0.128638,-0.002046,-0.125773,0.002688,0.008985,0.000823,
5.662500,0.001411,-0.002098,0.001836,0.001040,-0.027118,-0.002117,0.004743,-0.281438,0.559197,0.113062,0.008660,-0.198076,0.000092,-0.008507,0.004517,
5.663333,0.005586,-0.002307,-0.001987,0.010686,-0.048334,-0.000886,0.003492,-0.205470,0.508525,0.089728,0.021626,-0.256182,0.008534,0.008331,0.003963,
5.664167,0.002917,0.002663,0.002125,0.012857,-0.024534,-0.013954,0.023565,-0.129271,0.481376,0.026517,0.018240,-0.292505,0.015498,-0.004740,0.004196,
5.665000,0.006833,-0.004275,-0.001850,0.017173,0.005344,-0.019328,0.056700,-0.087350,0.253813,0.051050,0.011166,-0.302352,0.022047,0.004622,0.006285,
5.665833,0.003599,0.007543,0.001500,0.021658,0.027387,-0.013019,0.035583,0.021604,-0.085727,0.012464,0.010167,-0.261194,0.012915,-0.000051,0.002444,
5.666667,0.004810,0.005305,-0.001100,0.016553,0.046605,0.000569,-0.011428,0.090938,-0.436876,-0.043883,0.019507,-0.202482,0.019832,0.000470,0.005642,
5.667500,0.003444,0.007007,0.000421,0.018799,0.040395,0.011079,-0.034923,0.071993,-0.101863,-0.057231,0.015833,-0.137848,0.020513,0.004050,0.000007,
5.668333,0.000870,0.004853,-0.000041,0.015124,0.042764,0.008611,-0.027911,0.056951,0.129833,-0.121391,0.003099,-0.023379,0.006249,-0.005484,0.003846,
5.669167,0.004105,0.008286,-0.001265,0.013464,0.058735,0.025072,-0.005530,0.053767,0.027990,-0.174688,0.001434,0.096785,-0.001607,0.007423,0.000980,
5.670000,0.000477,0.018814,0.001632,0.006039,0.036570,-0.013833,0.015860,0.036514,-0.097894,-0.085709,0.005330,0.184604,-0.002761,-0.006821,0.002849,
5.670833,0.003564,0.012761,-0.002490,0.000627,0.027382,-0.046752,0.040188,0.022592,0.437830,0.044577,0.003176,0.263366,-0.005005,0.009007,0.000904,
5.671667,-0.001442,0.022604,0.002545,-0.004757,0.006302,-0.016607,0.067265,0.008935,0.861475,0.057529,-0.003214,0.334372,-0.008501,-0.004909,0.000022,
5.672500,0.001324,0.017492,-0.002338,-0.014235,-0.010488,0.018015,0.067906,0.019772,0.448200,0.002651,0.001101,0.332842,-0.004408,0.002549,0.001114,
5.673333,-0.001265,0.017383,0.001325,-0.012860,-0.041588,0.019431,0.069233,0.035058,-0.071594,-0.027969,-0.007087,0.248757,-0.013942,-0.000970,-0.002539,
5.674167,-0.001736,0.006073,-0.000657,-0.010553,-0.055848,0.024568,0.119119,0.052722,-0.378256,-0.046135,-0.025347,0.166075,-0.017427,-0.000664,-0.000870,
5.675000,-0.002537,0.004894,0.000567,-0.005794,-0.058423,0.026102,0.141692,0.053577,-0.633844,-0.013592,-0.044383,0.092450,-0.017307,0.005450,-0.005175,
5.675833,-0.005500,-0.001902,0.000723,-0.014303,-0.074450,0.032272,0.090074,0.062345,-0.442085,0.016232,-0.045891,0.036439,-0.012059,-0.005977,-0.001570,
5.676667,-0.002998,-0.002135,-0.001715,-0.006940,-0.071535,0.018811,-0.000514,0.080064,-0.678217,-0.011754,-0.035063,0.014067,-0.008854,0.005491,-0.005471,
5.677500,-0.008157,-0.000258,0.001952,-0.007514,-0.074342,0.020353,-0.088433,0.095531,-1.260286,-0.046573,-0.028078,-0.001364,-0.015321,-0.010349,-0.004670,
5.678333,-0.002665,-0.000871,-0.002010,-0.001074,-0.098377,0.001031,-0.181019,0.061954,-1.022061,-0.057987,-0.019290,-0.009241,0.001353,0.005400,-0.004663,
5.679167,-0.007275,0.000281,0.003032,-0.004101,-0.036763,-0.001013,-0.166421,0.036116,0.011581,-0.054954,-0.009766,-0.096679,-0.000790,-0.004331,-0.005601,
5.680000,-0.004284,-0.011771,-0.001540,0.010105,0.051517,-0.005775,-0.139842,0.012973,0.566057,-0.039096,0.004464,-0.132576,0.000535,0.003030,-0.001380,
5.680833,-0.004372,-0.008501,0.001213,0.008737,0.049799,-0.037523,-0.149932,-0.012702,0.583786,-0.057187,0.009518,-0.151528,0.008389,0.000929,-0.006340,
5.681667,-0.002958,-0.025769,-0.000611,-0.004848,0.048789,-0.034463,-0.161862,-0.031204,0.630626,-0.028736,0.023709,-0.154990,0.002640,-0.001020,-0.000338,
5.682500,-0.000800,-0.037783,0.000006,0.001851,0.057248,-0.030473,-0.118359,-0.051618,0.561332,-0.023998,0.031628,-0.119369,0.006643,0.009236,-0.003357,
5.683333,-0.000489,-0.032783,0.001233,0.002437,0.057688,-0.018231,-0.015552,0.038723,0.915422,0.018305,0.036941,-0.110148,0.005301,-0.023235,0.001389,
5.684167,0.004390,-0.027077,-0.002117,0.005915,0.064048,-0.015893,0.025627,0.120698,1.292266,0.067442,0.030949,-0.080323,0.010986,0.008529,0.000785,
5.685000,0.000413,-0.024611,0.001245,0.000690,0.044633,-0.020406,0.021273,0.130875,0.970002,0.090090,0.021434,-0.100349,0.004174,-0.005640,0.003073,
5.685833,0.005440,-0.027490,-0.003174,-0.003012,-0.000981,-0.026574,0.092161,0.108214,-0.030657,0.089234,0.028380,-0.131696,0.006237,0.008264,0.002919,
5.686667,0.001621,-0.015844,0.002629,-0.006562,-0.041031,-0.013336,0.133690,0.047738,-0.178706,0.080523,0.030727,-0.137330,0.007570,-0.002861,0.002769,
5.687500,0.004832,-0.010995,-0.001944,-0.007058,-0.004247,0.003755,0.119690,0.082123,0.688117,0.104465,0.028009,-0.089491,0.005891,0.002337,0.004763,
5.688333,0.003174,-0.000391,0.000959,-0.003277,0.014157,-0.002150,0.076778,0.092755,0.256629,0.072624,0.013503,-0.015783,0.003493,0.000512,0.002038,
5.689167,0.004280,-0.000163,-0.000411,0.004633,0.027902,0.008328,0.050180,-0.005076,-1.033213,-0.021049,0.005360,0.021117,0.002211,-0.002078,0.004975,
5.690000,0.004796,0.008808,-0.000408,0.008738,0.026435,0.025738,0.070310,-0.105765,-1.331831,-0.067717,-0.006198,0.035763,0.001895,0.006772,0.002285,
5.690833,0.002284,0.018323,0.001883,-0.002251,0.025130,0.020487,0.066559,-0.140290,-0.709614,-0.073910,-0.011870,0.027767,-0.006761,-0.006504,0.006024,
5.691667,0.004679,0.025067,-0.002387,-0.003307,0.010972,0.017606,0.066113,-0.267394,-0.415527,-0.068910,-0.030740,0.101117,-0.000870,0.007988,0.000934,
5.692500,-0.000531,0.035792,0.001581,-0.002974,-0.001449,0.016643,0.039843,-0.377681,-0.319525,-0.050420,-0.041604,0.125582,-0.010037,-0.006664,0.002581,
5.693333,0.003591,0.031151,-0.002538,-0.001100,-0.021204,0.011498,-0.028274,-0.391299,-0.280372,-0.032182,-0.033787,0.102458,-0.009240,0.005692,0.001350,
5.694167,-0.000962,0.027040,0.003108,-0.001346,-0.047451,0.008276,-0.121921,-0.351800,-0.497349,-0.004142,-0.022548,0.094981,-0.001230,-0.006365,-0.000774,
5.695000,0.000916,0.017227,-0.000859,0.003611,-0.032361,0.007433,-0.133240,-0.250954,-0.556112,0.049084,-0.006056,0.075126,-0.000204,-0.003773,0.000936,
5.695833,-0.001460,0.020950,0.001734,0.003851,-0.012337,0.000266,0.025474,-0.150530,-0.172112,0.078476,-0.004754,0.044297,-0.001438,0.004773,-0.002372,
5.696667,-0.001531,0.020061,0.000055,0.003644,0.032975,0.004011,0.113091,-0.028179,0.410848,0.107946,-0.000324,0.037751,0.000554,-0.001785,0.000743,
5.697500,-0.000674,0.012881,-0.000404,0.011989,0.028256,0.004008,0.091111,0.215076,0.964579,0.119436,-0.002366,0.027701,0.009424,0.006308,-0.003300,
5.698333,-0.003470,0.001845,0.000967,0.011335,-0.012704,0.006502,0.024940,0.420977,0.636089,0.101904,-0.005376,0.010894,0.011127,-0.007414,-0.000621,
5.699167,-0.000309,-0.003904,-0.002544,0.015105,-0.005619,0.013765,0.000886,0.423499,0.040316,0.085046,-0.009029,-0.027851,0.008552,0.009842,-0.003124,
5.700000,-0.003860,-0.007895,0.002489,0.008189,0.014173,0.016016,-0.010102,0.384692,-0.160469,0.034016,-0.014224,-0.084219,0.009778,-0.004940,-0.001504,
5.700833,0.000522,-0.013814,-0.002397,0.011180,0.013471,0.010184,-0.033871,0.267174,0.175237,-0.011414,-0.005222,-0.097470,0.012200,-0.003086,-0.001258,
5.701667,-0.003799,-0.007501,0.001566,0.004084,0.005165,-0.010920,-0.022566,0.073235,0.268846,-0.020468,-0.001990,-0.045502,0.001468,-0.001838,-0.002847,
5.702500,-0.000040,-0.002263,-0.001642,-0.004251,0.005355,-0.012984,-0.038343,-0.050650,0.427890,0.035352,0.002666,-0.023741,-0.001675,0.000482,0.000593,
5.703333,-0.003006,0.000032,0.000948,-0.008338,-0.007233,-0.005030,-0.058210,-0.102065,0.234193,0.035783,-0.007101,0.025250,-0.005324,0.002195,-0.003299,
5.704167,-0.002018,0.007280,-0.000125,-0.012450,0.005647,0.002244,-0.052453,-0.173829,-0.821992,-0.067402,-0.008838,0.070526,-0.013603,-0.002955,0.000427,
5.705000,0.000634,0.021578,-0.001046,-0.012471,0.049906,-0.018340,-0.023398,-0.247243,-0.665585,-0.141138,0.004035,0.089507,-0.009275,0.007920,-0.002725,
5.705833,-0.002376,0.013744,0.001543,-0.020913,0.018706,-0.012474,-0.069640,-0.254808,-0.265667,-0.192875,0.010326,0.067058,-0.012943,-0.007144,0.001281,
5.706667,0.001464,0.002353,-0.002124,-0.018396,-0.020978,-0.003364,-0.060735,-0.177579,0.289081,-0.158176,0.011270,0.081406,-0.011027,0.009684,-0.000374,
5.707500,-0.000969,-0.007593,0.001685,-0.015140,0.010968,-0.005821,-0.071614,-0.058448,0.208493,-0.172325,0.012065,0.090367,-0.007341,-0.006906,0.000399,
5.708333,0.003142,-0.019029,-0.003051,-0.010533,0.031255,-0.006422,-0.091293,0.027461,-0.750929,-0.204268,0.020956,0.103464,-0.013784,0.004427,0.001615,
5.709167,-0.001003,-0.021303,0.001980,-0.006553,-0.012565,-0.017073,-0.106796,0.077000,-0.826205,-0.302741,0.028028,0.104270,-0.006549,-0.001028,-0.000845,
5.710000,0.001093,-0.028477,-0.000924,-0.003498,0.016439,-0.009544,-0.057689,0.106511,0.007298,-0.391654,0.033123,0.076964,-0.008823,-0.000383,0.002022,
5.710833,-0.000488,-0.028060,0.001818,0.001232,-0.012115,-0.017096,0.128673,0.086049,0.407717,-0.133835,0.014108,0.072710,0.004884,0.007428,-0.002904,
5.711667,-0.000251,-0.021745,0.000746,0.000167,-0.042892,-0.017139,0.179481,0.065578,0.591188,0.097284,0.006981,0.041206,0.004366,-0.004756,0.001619,
5.712500,0.001807,-0.017781,-0.001241,0.006437,-0.036866,-0.013936,0.147548,0.052593,0.683891,0.120222,0.000586,-0.028011,0.002757,0.008992,-0.001649,
